"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"KC","2020-07-30","82.0","-1.06","5.76","Shane Bieber",593934,669456,"null","ball",,,,,"14","null","R","R","R","MIN","CLE","B","null","null",0,0,2020,"0.9","-1.1","1.04","1.38","null","null","null",0,6,"Bot","null","null",,,"506702",,"null",3.110418088729734,-119.40396940147691,-1.1262642951517094,7.520690459031204,24.509856551346758,-43.01851326814664,"3.55","1.63","null","null","null","82.2","2284","6.6",631271,669456,"506702","467793","514917","608070","596019","656185","640458","605548","53.94","null","null","null","null","null","null","null",43,"1","Knuckle Curve",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"FF","2020-07-30","94.2","-1.14","5.63","Shane Bieber",650333,669456,"field_out","hit_into_play",,,,,"2","Luis Arraez grounds out, pitcher Shane Bieber to first baseman Carlos Santana.  ","R","L","R","MIN","CLE","X",1,"ground_ball",0,1,2020,"-0.9","1.4","0.12","3.07","null","null","null",2,5,"Bot","128.07","166.68",,,"506702",,"null",5.4192163063653025,-137.12505480184345,-4.157764607818346,-13.063922730302993,31.080490917242546,-13.342454425351404,"3.30","1.50","32","94.1","-4","94.9","2340","6.8",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.75","0.321","0.289","0.00",1,0,0,2,37,"2","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Strategic"
"FF","2020-07-30","94.4","-1.01","5.64","Shane Bieber",650333,669456,"null","foul",,,,,"5","null","R","L","R","MIN","CLE","S","null","null",0,0,2020,"-0.8","1.5","0.07","2.27","null","null","null",2,5,"Bot","null","null",,,"506702",,"null",4.666529597766397,-137.26896445065688,-6.412689661871238,-11.233244957543672,29.818924836897033,-12.336942554539183,"3.30","1.50","251","81.9","39","95.4","2188","6.9",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.62","null","null","null","null","null","null","null",37,"1","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Strategic"
"KC","2020-07-30","81.5","-1.06","5.68","Shane Bieber",641598,669456,"strikeout","called_strike",,,,,"4","Mitch Garver called out on strikes.  ","R","R","R","MIN","CLE","S",2,"null",0,2,2020,"0.9","-1.3","-0.75","2.58","null","null","null",1,5,"Bot","null","null",,,"506702",,"null",-1.021077273291297,-118.62630998401563,2.2728626553374314,8.558141003721042,25.780399174618715,-45.272022642103835,"3.35","1.56","null","null","null","81.4","2338","6.5",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.97","null","null","0.00",1,0,0,"null",36,"3","Knuckle Curve",0,2,0,2,2,0,0,2,"Standard","Standard"
"SL","2020-07-30","83.1","-1.10","5.62","Shane Bieber",641598,669456,"null","called_strike",,,,,"5","null","R","R","R","MIN","CLE","S","null","null",0,1,2020,"0.1","-0.4","0.18","2.55","null","null","null",1,5,"Bot","null","null",,,"506702",,"null",2.6600650445222116,-120.9812453281523,0.37232728334631826,0.8267432468691821,25.543782227530635,-36.8459810907986,"3.31","1.56","null","null","null","83.4","2438","6.6",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.87","null","null","null","null","null","null","null",36,"2","Slider",0,2,0,2,2,0,0,2,"Standard","Standard"
"FC","2020-07-30","88.7","-1.19","5.61","Shane Bieber",641598,669456,"null","foul",,,,,"6","null","R","R","R","MIN","CLE","S","null","null",0,0,2020,"0.0","0.7","0.69","2.83","null","null","null",1,5,"Bot","null","null",,,"506702",,"null",4.598742903691604,-129.1606200225938,-2.363628814139427,-0.6623702959545194,25.37845115989276,-23.496021801523714,"3.41","1.56","2","55.9","-43","89.4","2372","6.5",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.96","null","null","null","null","null","null","null",36,"1","Cutter",0,2,0,2,2,0,0,2,"Standard","Standard"
"KC","2020-07-30","83.1","-1.03","5.70","Shane Bieber",592696,669456,"field_out","hit_into_play",,,,,"8","Eddie Rosario grounds out, second baseman Cesar Hernandez to first baseman Carlos Santana.  ","R","L","R","MIN","CLE","X",4,"ground_ball",2,1,2020,"0.6","-1.3","-0.23","1.45","null","null","null",0,5,"Bot","145.82","156.55",,,"506702",,"null",0.6728198989082607,-120.98159739872175,-0.7187218917770514,5.681394263678834,25.60949861512099,-44.7601618993098,"3.41","1.56","5","62.0","-28","83.2","2178","6.5",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.96","0.057","0.051","0.00",1,0,0,2,35,"4","Knuckle Curve",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"FF","2020-07-30","93.6","-1.11","5.65","Shane Bieber",592696,669456,"null","ball",,,,,"11","null","R","L","R","MIN","CLE","B","null","null",1,1,2020,"-0.6","1.7","-1.29","3.21","null","null","null",0,5,"Bot","null","null",,,"506702",,"null",0.8875173588763484,-136.3725596771697,-4.267438086248644,-7.838214090677156,30.03361127329227,-10.647397087366352,"3.09","1.56","null","null","null","94.0","2267","6.5",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","54.02","null","null","null","null","null","null","null",35,"3","4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"CH","2020-07-30","86.6","-1.06","5.66","Shane Bieber",592696,669456,"null","ball",,,,,"11","null","R","L","R","MIN","CLE","B","null","null",0,1,2020,"-1.5","0.7","-0.99","2.75","null","null","null",0,5,"Bot","null","null",,,"506702",,"null",3.3187826251758006,-126.09904951305091,-2.1255135501836984,-17.151766114571693,25.395716493434627,-24.814689178541272,"3.05","1.56","null","null","null","86.7","1885","6.3",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","54.19","null","null","null","null","null","null","null",35,"2","Changeup",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"FF","2020-07-30","94.0","-1.18","5.57","Shane Bieber",592696,669456,"null","foul",,,,,"7","null","R","L","R","MIN","CLE","S","null","null",0,0,2020,"-0.7","1.5","-0.65","1.90","null","null","null",0,5,"Bot","null","null",,,"506702",,"null",3.021606122326959,-136.69899501623956,-7.047596521303179,-9.86437795959698,31.304258456489276,-12.362707051209155,"3.41","1.56","199","71.7","38","94.4","2265","6.6",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.87","null","null","null","null","null","null","null",35,"1","4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"FC","2020-07-30","88.5","-1.08","5.66","Shane Bieber",443558,669456,"field_out","hit_into_play",,,,,"5","Nelson Cruz grounds out, shortstop Francisco Lindor to first baseman Carlos Santana.  ","R","R","R","MIN","CLE","X",6,"ground_ball",1,0,2020,"0.0","0.8","0.04","2.45","null","null","null",2,4,"Bot","113.99","163.75",,,"506702",,"null",2.817099125483227,-128.9046083492403,-3.5961025831821334,-0.8067318561191587,24.45550624968781,-22.29467882218177,"3.47","1.59","18","69.8","-7","89.8","2479","6.8",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.69","0.064","0.058","0.00",1,0,0,2,30,"2","Cutter",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"KC","2020-07-30","83.4","-1.02","5.65","Shane Bieber",443558,669456,"null","ball",,,,,"14","null","R","R","R","MIN","CLE","B","null","null",0,0,2020,"0.8","-1.1","1.10","0.41","null","null","null",2,4,"Bot","null","null",,,"506702",,"null",3.2143264068311748,-121.31240829573522,-3.3162247515809518,7.571760879289751,26.990686236004866,-42.695579852219446,"3.48","1.59","null","null","null","83.4","2434","6.6",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.88","null","null","null","null","null","null","null",30,"1","Knuckle Curve",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"FF","2020-07-30","94.0","-1.07","5.62","Shane Bieber",593871,669456,"field_out","hit_into_play",,,,,"2","Jorge Polanco pops out to shortstop Francisco Lindor.  ","R","L","R","MIN","CLE","X",6,"popup",2,1,2020,"-0.4","1.7","-0.04","2.89","null","null","null",1,4,"Bot","75.90","136.97",,,"506702",,"null",3.655732032623314,-136.84361813033107,-5.111569404348607,-6.3242620773137554,29.10101605374047,-10.315035040506048,"3.32","1.51","192","72.1","53","94.9","2237","6.7",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.82","0.100","0.090","0.00",1,0,0,3,29,"4","4-Seam Fastball",0,2,0,2,2,0,0,2,"Strategic","Standard"
"CH","2020-07-30","88.4","-1.12","5.63","Shane Bieber",593871,669456,"null","ball",,,,,"13","null","R","L","R","MIN","CLE","B","null","null",1,1,2020,"-1.5","0.6","-0.70","0.48","null","null","null",1,4,"Bot","null","null",,,"506702",,"null",4.2081273944593764,-128.4402329982256,-7.620433469357726,-17.575518789796455,29.015703030275738,-24.4691657193122,"3.28","1.51","null","null","null","88.6","1717","6.7",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.79","null","null","null","null","null","null","null",29,"3","Changeup",0,2,0,2,2,0,0,2,"Strategic","Standard"
"FC","2020-07-30","88.8","-1.05","5.66","Shane Bieber",593871,669456,"null","foul",,,,,"6","null","R","L","R","MIN","CLE","S","null","null",1,0,2020,"0.4","0.8","0.52","2.30","null","null","null",1,4,"Bot","null","null",,,"506702",,"null",3.125732642988228,-129.3759332224286,-3.9307725164012393,3.537595399661117,26.534629792231755,-22.444451082066006,"3.32","1.51","221","107.8","13","90.2","2436","7.0",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.46","null","null","null","null","null","null","null",29,"2","Cutter",0,2,0,2,2,0,0,2,"Strategic","Standard"
"CH","2020-07-30","87.7","-1.02","5.62","Shane Bieber",593871,669456,"null","ball",,,,,"13","null","R","L","R","MIN","CLE","B","null","null",0,0,2020,"-1.6","0.6","-0.21","0.70","null","null","null",1,4,"Bot","null","null",,,"506702",,"null",5.35076159553061,-127.41351254721036,-7.0479002206091765,-18.793775073874514,26.289096923102964,-24.28265897691584,"3.30","1.51","null","null","null","88.1","1715","6.6",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.87","null","null","null","null","null","null","null",29,"1","Changeup",0,2,0,2,2,0,0,2,"Strategic","Standard"
"SL","2020-07-30","83.7","-1.04","5.63","Shane Bieber",518626,669456,"strikeout","swinging_strike",,,,,"14","Josh Donaldson strikes out swinging.  ","R","R","R","MIN","CLE","S",2,"null",2,2,2020,"0.2","-0.7","0.56","1.40","null","null","null",0,4,"Bot","null","null",,,"506702",,"null",3.3527258142373846,-121.79273754530274,-2.0282890716273427,1.035232304592492,25.170151917955906,-38.49341543852794,"3.41","1.56","null","null","null","83.9","2462","6.6",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.94","null","null","0.00",1,0,0,"null",28,"6","Slider",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"FC","2020-07-30","89.7","-1.04","5.60","Shane Bieber",518626,669456,"null","foul",,,,,"14","null","R","R","R","MIN","CLE","S","null","null",2,2,2020,"0.1","0.5","0.75","1.19","null","null","null",0,4,"Bot","null","null",,,"506702",,"null",4.377476903591515,-130.5617913943536,-6.078112051824608,-0.27923899750273934,25.783701490552836,-25.23254235171956,"3.41","1.56","39","24.8","43","90.7","2529","6.7",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.77","null","null","null","null","null","null","null",28,"5","Cutter",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"FF","2020-07-30","96.0","-0.92","5.59","Shane Bieber",518626,669456,"null","ball",,,,,"14","null","R","R","R","MIN","CLE","B","null","null",1,2,2020,"-0.7","1.6","1.26","0.36","null","null","null",0,4,"Bot","null","null",,,"506702",,"null",7.372816013794753,-139.08809211624703,-11.887152298772627,-10.350573541181634,33.54146871773921,-9.023238903110178,"3.40","1.56","null","null","null","96.8","2373","7.1",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.36","null","null","null","null","null","null","null",28,"4","4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"FF","2020-07-30","95.2","-1.04","5.74","Shane Bieber",518626,669456,"null","foul_tip",,,,,"11","null","R","R","R","MIN","CLE","S","null","null",1,1,2020,"-0.5","1.6","-0.99","3.08","null","null","null",0,4,"Bot","null","null",,,"506702",,"null",1.2565388148452006,-138.5777989922269,-4.994947915505086,-6.578671192817539,32.30873345497227,-10.462138159483079,"3.41","1.56","null","null","null","95.7","2222","6.6",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.87","null","null","null","null","null","null","null",28,"3","4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"FF","2020-07-30","93.6","-1.11","5.66","Shane Bieber",518626,669456,"null","ball",,,,,"13","null","R","R","R","MIN","CLE","B","null","null",0,1,2020,"-0.7","1.4","-1.00","2.24","null","null","null",0,4,"Bot","null","null",,,"506702",,"null",1.7983524850276165,-136.27691245941725,-6.276553826736873,-8.863485634737414,30.61930193520559,-13.216089892386359,"3.36","1.56","null","null","null","94.2","2145","6.7",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.84","null","null","null","null","null","null","null",28,"2","4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"FF","2020-07-30","94.9","-0.95","5.74","Shane Bieber",518626,669456,"null","called_strike",,,,,"14","null","R","R","R","MIN","CLE","S","null","null",0,0,2020,"-0.6","1.7","0.90","2.29","null","null","null",0,4,"Bot","null","null",,,"506702",,"null",6.2726319859766235,-137.89009821132774,-7.107979580367212,-9.294190621087933,30.939675110276962,-9.685751755432234,"3.37","1.65","null","null","null","95.6","2272","6.8",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.69","null","null","null","null","null","null","null",28,"1","4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"FF","2020-07-30","94.4","-1.10","5.65","Shane Bieber",596146,669456,"strikeout","called_strike",,,,,"7","Max Kepler called out on strikes.  ","R","L","R","MIN","CLE","S",2,"null",0,2,2020,"-0.7","1.4","-0.66","1.74","null","null",650333,2,3,"Bot","null","null",,,"506702",,"null",2.8293447164688166,-137.26659808762503,-7.702841825591268,-10.055686929127644,29.89805459788014,-12.726234499590488,"3.27","1.63","null","null","null","95.1","2138","6.7",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.82","null","null","0.00",1,0,0,"null",24,"3","4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"FF","2020-07-30","93.9","-1.06","5.70","Shane Bieber",596146,669456,"null","called_strike",,,,,"6","null","R","L","R","MIN","CLE","S","null","null",0,1,2020,"-0.7","1.5","0.81","2.29","null","null",650333,2,3,"Bot","null","null",,,"506702",,"null",6.378545311607185,-136.5644764446519,-6.525527760492158,-9.74948191814376,28.80682859114887,-11.807973141202625,"3.33","1.63","null","null","null","94.6","2278","6.6",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.87","null","null","null","null","null","null","null",24,"2","4-Seam Fastball",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"KC","2020-07-30","82.1","-1.14","5.71","Shane Bieber",596146,669456,"null","foul",,,,,"14","null","R","L","R","MIN","CLE","S","null","null",0,0,2020,"0.7","-1.2","0.07","1.43","null","null",650333,2,3,"Bot","null","null",,,"506702",,"null",1.3623726203841622,-119.57258769994073,-0.8560056719265052,6.555238266492294,24.715820933407848,-43.38383777972582,"3.55","1.63","3","74.7","-31","82.5","2324","6.7",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.80","null","null","null","null","null","null","null",24,"1","Knuckle Curve",0,2,0,2,2,0,0,2,"Infield shift","Standard"
"KC","2020-07-30","82.7","-1.03","5.67","Shane Bieber",621439,669456,"strikeout","swinging_strike_blocked",,,,,"14","Byron Buxton strikes out swinging.  ","R","R","R","MIN","CLE","S",2,"null",1,2,2020,"0.8","-1.3","1.71","-0.02","null","null",650333,1,3,"Bot","null","null",,,"506702",,"null",4.755526018298922,-120.23824236145306,-3.9289564952887615,6.366712995933116,26.869514098401915,-43.5402598449181,"3.34","1.60","null","null","null","82.5","2364","6.6",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.92","null","null","0.00",1,0,0,"null",23,"5","Knuckle Curve",0,2,0,2,2,0,0,2,"Standard","Standard"
"FF","2020-07-30","93.9","-0.95","5.66","Shane Bieber",621439,669456,"null","ball",,,,,"14","null","R","R","R","MIN","CLE","B","null","null",0,2,2020,"-0.8","1.7","0.95","1.38","null","null",650333,1,3,"Bot","null","null",,,"506702",,"null",6.690715832707915,-136.29801125274975,-9.16646224682518,-11.280974016948514,30.579382816549845,-9.017944758763218,"3.29","1.60","null","null","null","94.3","2438","6.7",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.81","null","null","null","null","null","null","null",23,"4","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"SL","2020-07-30","82.9","-1.07","5.65","Shane Bieber",621439,669456,"null","foul",,,,,"5","null","R","R","R","MIN","CLE","S","null","null",0,2,2020,"0.1","-0.4","0.09","2.20","null","null",650333,1,3,"Bot","null","null",,,"506702",,"null",2.44325437912911,-120.79409106517944,-0.6856862322100042,0.6242301149029842,21.750889886587462,-36.237177659215206,"3.34","1.60","250","109.0","14","83.5","2496","6.4",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","54.07","null","null","null","null","null","null","null",23,"3","Slider",0,2,0,2,2,0,0,2,"Standard","Standard"
"FF","2020-07-30","93.8","-1.04","5.70","Shane Bieber",621439,669456,"null","foul",,,,,"6","null","R","R","R","MIN","CLE","S","null","null",0,1,2020,"-0.7","1.5","0.50","2.62","null","null",650333,1,3,"Bot","null","null",,,"506702",,"null",5.511538746253098,-136.5498891657599,-5.627044747765042,-9.589537903433985,28.331208358451924,-12.357516510509365,"3.34","1.60","199","88.6","62","94.8","2275","6.7",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.77","null","null","null","null","null","null","null",23,"2","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FC","2020-07-30","89.2","-1.21","5.67","Shane Bieber",621439,669456,"null","called_strike",,,,,"2","null","R","R","R","MIN","CLE","S","null","null",0,0,2020,"0.0","0.7","-0.26","2.78","null","null",650333,1,3,"Bot","null","null",,,"506702",,"null",2.2360215772680454,-129.9441840139989,-2.7502930663170395,0.12212843613259472,24.634050414815455,-23.306085983248945,"3.23","1.60","null","null","null","90.1","2378","6.6",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.90","null","null","null","null","null","null","null",23,"1","Cutter",0,2,0,2,2,0,0,2,"Standard","Standard"
"FF","2020-07-30","93.8","-0.97","5.74","Shane Bieber",593934,669456,"strikeout","swinging_strike",,,,,"9","Miguel Sano strikes out swinging.  ","R","R","R","MIN","CLE","S",2,"null",0,2,2020,"-0.8","1.5","0.71","2.23","null","null",650333,0,3,"Bot","null","null",,,"506702",,"null",6.094906396051138,-136.45226377011755,-6.7264226989091,-10.895517407059296,27.959931986259907,-12.299296923835302,"3.55","1.63","null","null","null","94.7","2188","6.7",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.84","null","null","0.00",1,0,0,"null",22,"3","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Standard"
"FF","2020-07-30","93.4","-0.89","5.69","Shane Bieber",593934,669456,"null","swinging_strike",,,,,"5","null","R","R","R","MIN","CLE","S","null","null",0,1,2020,"-0.9","1.4","0.13","2.84","null","null",650333,0,3,"Bot","null","null",,,"506702",,"null",4.665342664547599,-135.96973949752498,-4.775990288243415,-12.30256513318816,29.19376313325034,-13.61248836283671,"3.55","1.63","null","null","null","94.1","2221","6.7",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.84","null","null","null","null","null","null","null",22,"2","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Strategic"
"FF","2020-07-30","93.6","-1.02","5.73","Shane Bieber",593934,669456,"null","swinging_strike",,,,,"2","null","R","R","R","MIN","CLE","S","null","null",0,0,2020,"-0.8","1.7","0.06","3.41","null","null",650333,0,3,"Bot","null","null",,,"506702",,"null",4.45939213608016,-136.1721652576111,-4.106468322044632,-10.367926591419106,29.702747121317113,-9.714218301575759,"3.55","1.63","null","null","null","94.1","2383","6.6",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.94","null","null","null","null","null","null","null",22,"1","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Strategic"
"FF","2020-07-30","93.5","-0.95","5.75","Shane Bieber",650333,669456,"single","hit_into_play_no_out",,,,,"3","Luis Arraez singles on a ground ball to center fielder Oscar Mercado, deflected by shortstop Francisco Lindor.  ","R","L","R","MIN","CLE","X",6,"ground_ball",0,2,2020,"-0.6","1.6","0.29","3.41","null","null","null",0,3,"Bot","127.15","110.90",,,"506702",,"null",4.636175336364547,-136.20370960516132,-3.9008535731041483,-8.847338333678431,28.184415874068446,-11.485834541051831,"3.30","1.50","89","95.9","4","94.5","2252","6.7",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.79","0.550","0.495","0.90",1,1,0,4,21,"3","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Strategic"
"FC","2020-07-30","90.7","-1.12","5.66","Shane Bieber",650333,669456,"null","foul",,,,,"14","null","R","L","R","MIN","CLE","S","null","null",0,1,2020,"-0.1","0.8","1.61","1.24","null","null","null",0,3,"Bot","null","null",,,"506702",,"null",7.158346198098862,-131.90272329448277,-7.020039242886681,-3.011467853434004,25.81006294989068,-21.00493467751218,"3.30","1.50","null","null","null","91.5","2531","6.6",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.85","null","null","null","null","null","null","null",21,"2","Cutter",0,2,0,2,2,0,0,2,"Standard","Strategic"
"FF","2020-07-30","94.0","-0.98","5.75","Shane Bieber",650333,669456,"null","called_strike",,,,,"9","null","R","L","R","MIN","CLE","S","null","null",0,0,2020,"-0.7","1.6","0.36","1.68","null","null","null",0,3,"Bot","null","null",,,"506702",,"null",5.067089647793578,-136.71476001219023,-8.395342391755337,-10.094747134254117,29.238945206837784,-10.620471747451525,"2.79","1.50","null","null","null","94.6","2237","6.6",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.92","null","null","null","null","null","null","null",21,"1","4-Seam Fastball",0,2,0,2,2,0,0,2,"Standard","Strategic"
"FF","2020-07-30","95.0","-0.87","5.77","Shane Bieber",641598,669456,"strikeout","called_strike",,,,,"14","Mitch Garver called out on strikes.  ","R","R","R","MIN","CLE","S",2,"null",0,2,2020,"-0.7","1.7","0.86","2.01","null","null","null",2,2,"Bot","null","null",,,"506702",,"null",6.132083371073681,-138.21215852592803,-8.029288443076577,-10.181084601108923,27.701615304194643,-9.224738838135902,"3.34","1.61","null","null","null","96.1","2405","6.7",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.80","null","null","0.00",1,0,0,"null",14,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2020-07-30","90.4","-1.10","5.72","Shane Bieber",641598,669456,"null","foul_tip",,,,,"14","null","R","R","R","MIN","CLE","S","null","null",0,1,2020,"0.0","0.9","0.85","2.02","null","null","null",2,2,"Bot","null","null",,,"506702",,"null",4.819793151625404,-131.74382760148748,-5.407055412112898,-0.47527610258509934,23.466713417916,-20.487426549959388,"3.41","1.56","null","null","null","91.6","2554","6.6",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.90","null","null","null","null","null","null","null",14,"2","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-07-30","94.5","-0.96","5.77","Shane Bieber",641598,669456,"null","called_strike",,,,,"9","null","R","R","R","MIN","CLE","S","null","null",0,0,2020,"-0.6","1.6","0.62","2.01","null","null","null",2,2,"Bot","null","null",,,"506702",,"null",5.599470061879518,-137.37544766808048,-7.75036960349866,-9.406294824689416,28.746892281379658,-10.47017041572602,"3.39","1.56","null","null","null","95.5","2346","6.8",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.71","null","null","null","null","null","null","null",14,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"KC","2020-07-30","82.4","-1.04","5.75","Shane Bieber",592696,669456,"field_out","hit_into_play",,,,,"7","Eddie Rosario grounds out, shortstop Francisco Lindor to first baseman Carlos Santana.  ","R","L","R","MIN","CLE","X",6,"ground_ball",1,0,2020,"0.7","-1.4","-0.49","1.77","null","null","null",1,2,"Bot","133.51","161.76",,,"506702",,"null",-0.0671368388464755,-119.9715998480878,0.1603584003631593,6.498958954694291,24.969726735610006,-45.52735298021731,"3.41","1.56","44","97.8","0","82.4","2471","6.4",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","54.08","0.400","0.360","0.00",1,0,0,4,13,"2","Knuckle Curve",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CH","2020-07-30","88.1","-1.05","5.67","Shane Bieber",592696,669456,"null","ball",,,,,"13","null","R","L","R","MIN","CLE","B","null","null",0,0,2020,"-1.3","1.1","-0.30","0.82","null","null","null",1,2,"Bot","null","null",,,"506702",,"null",4.5158001016553415,-128.15536547709354,-8.056545423060054,-15.076946419657329,25.306379231073542,-18.52241899942693,"3.30","1.56","null","null","null","88.9","1858","6.7",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.81","null","null","null","null","null","null","null",13,"1","Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"SL","2020-07-30","83.1","-0.81","5.70","Shane Bieber",443558,669456,"field_out","hit_into_play",,,,,"14","Nelson Cruz grounds out, shortstop Francisco Lindor to first baseman Carlos Santana.  ","R","R","R","MIN","CLE","X",6,"ground_ball",0,2,2020,"0.1","-0.3","1.39","2.11","null","null","null",0,2,"Bot","115.36","153.79",,,"506702",,"null",4.928568716786729,-121.07280972877217,-1.2174667481112451,-0.09110139453408923,21.740232772838354,-35.218532313821726,"3.47","1.59","56","67.8","4","84.0","2479","6.6",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","53.89","0.171","0.154","0.00",1,0,0,2,12,"3","Slider",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2020-07-30","93.9","-1.03","5.79","Shane Bieber",443558,669456,"null","swinging_strike",,,,,"11","null","R","R","R","MIN","CLE","S","null","null",0,1,2020,"-0.7","1.5","-1.01","2.89","null","null","null",0,2,"Bot","null","null",,,"506702",,"null",1.6400132929458944,-136.7752636418899,-5.125431879797071,-9.600961898935152,28.333815133763995,-12.262472295869628,"3.47","1.59","null","null","null","93.3","2313","5.7",631271,669456,"506702","467793","514917","608070","596019","605548","640458","570267","54.77","null","null","null","null","null","null","null",12,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
